[2025-09-12 21:31:32] BLOCKED (Port): 104.46.162.226:443 -> 192.168.43.197:63620
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55536 -> 150.171.27.11:443
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 172.64.155.209:443 -> 192.168.43.197:55197
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] BLOCKED (SNI): 192.168.43.197:55530 -> 142.251.223.162:443
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55530 -> 142.251.223.162:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 13.107.246.59:443 -> 192.168.43.197:55529
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] BLOCKED (SNI): 192.168.43.197:55531 -> 23.212.254.74:443
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55531 -> 23.212.254.74:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:15] ALLOWED: 192.168.43.197:55265 -> 13.89.179.9:443
[2025-09-12 21:59:15] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55197 -> 172.64.155.209:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55529 -> 13.107.246.59:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55537 -> 142.250.183.163:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 150.171.27.11:443 -> 192.168.43.197:55536
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55536 -> 150.171.27.11:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55513 -> 23.45.207.75:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.212.254.74:443 -> 192.168.43.197:55531
[2025-09-12 21:59:16] ALLOWED: 142.251.223.162:443 -> 192.168.43.197:55479
[2025-09-12 21:59:16] ALLOWED: 142.251.223.162:443 -> 192.168.43.197:55530
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55479 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55538 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55536 -> 150.171.27.11:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55536 -> 150.171.27.11:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55531 -> 23.212.254.74:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55530 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.183.163:443 -> 192.168.43.197:55537
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55537 -> 142.250.183.163:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 172.64.155.209:443 -> 192.168.43.197:55197
[2025-09-12 21:59:16] ALLOWED: 150.171.27.11:443 -> 192.168.43.197:55536
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55537 -> 142.250.183.163:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55537 -> 142.250.183.163:443
[2025-09-12 21:59:16] ALLOWED: 142.251.223.162:443 -> 192.168.43.197:55538
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55538 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55536 -> 150.171.27.11:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55512 -> 142.250.205.134:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55197 -> 172.64.155.209:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55467 -> 23.212.254.105:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55263 -> 142.250.77.133:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55538 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55538 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 142.250.183.163:443 -> 192.168.43.197:55537
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55461 -> 204.79.197.219:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 172.64.155.209:443 -> 192.168.43.197:55197
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55537 -> 142.250.183.163:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55197 -> 172.64.155.209:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 142.251.223.162:443 -> 192.168.43.197:55538
[2025-09-12 21:59:16] ALLOWED: 142.250.77.133:443 -> 192.168.43.197:55263
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55479 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55538 -> 142.251.223.162:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 172.64.155.209:443 -> 192.168.43.197:55197
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55536 -> 150.171.27.11:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55197 -> 172.64.155.209:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 172.64.155.209:443 -> 192.168.43.197:55197
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55197 -> 172.64.155.209:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] BLOCKED (SNI): 192.168.43.197:55537 -> 142.250.183.163:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 21:59:16] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
